統一編號,公司代號,公司全稱,公司簡稱,行業大類,最大廠所處縣市,此份永續報告的邊界,是否承諾淨零排放／碳中和,預計達成淨零排放／碳中和年份,是否設定中期溫室氣體絕對減量目標,中期減量目標年設定,中期溫室氣體絕對減量目標值（百分比）,中期減量基準年設定,中期減量基準年排放量,中期目標是否取得SBT認證,2024年度總能源使用量,2023年度總能源使用量,2022年度總能源使用量,2024營收資料,當年度總用電量,是否設定節能目標,節能目標年設定,節能目標值（百分比）,節電目標值設定（百分比）,是否達成政府用電大戶再生能源建置義務,再生能源裝置容量,是否設定再生能源使用目標,再生能源目標年設定,再生能源目標值（百分比）,是否取得RE100認證,是否說明關鍵減量策略,是否揭露近三年溫室氣體排放資料,範疇一/類別一（值）,範疇二/類別二（值）,類別三（值）,類別四（值）,類別五（值）,類別六（值）,範疇三（值）,是否設定範疇三減量目標,範疇三減量目標實際作為,是否揭露各項能源使用細項,2024年度使用的各種能源項目,再生能源使用佔總發電量（百分比）,再生能源使用來源（自發自用、購電協議、再生能源憑證）,是否生產支持轉型至低碳經濟之產品/服務,支持轉型至低碳經濟之產品/服務產生的營收或營收占比,Scope 3 類別 1 (購買商品或服務),Scope 3 類別 2 (資本商品),Scope 3 類別 3 (燃料與能源相關活動),Scope 3 類別 4 (上游運輸和配送),Scope 3 類別 5 (營運廢棄物),Scope 3 類別 6 (商務旅行),Scope 3 類別 7 (員工通勤),Scope 3 類別 8 (上游租賃資產),Scope 3 類別 9 (下游運輸和配送),Scope 3 類別 10 (銷售產品的加工),Scope 3 類別 11 (使用銷售產品),Scope 3 類別 12 (銷售產品廢棄處理),Scope 3 類別 13 (下游租賃資產),Scope 3 類別 14 (特許經營),Scope 3 類別 15 (投資),符合永續指引之營收 (Turnover) 佔比,符合永續指引之資本支出 (CapEx) 佔比,符合永續指引之營運費用 (OpEx) 佔比,單位產品溫室氣體排放強度 (特定製程),2019 碳排放量,2020 碳排放量,2021 碳排放量,2022 碳排放量,2023 碳排放量（公噸二氧化碳當量）,2024 碳排放量（公噸二氧化碳當量）,2019 範疇一量,2020 範疇一量,2021 範疇一量,2022 範疇一量,2023 範疇一量（公噸二氧化碳當量）,2024 範疇一量（公噸二氧化碳當量）,2019 範疇二量,2020 範疇二量,2021 範疇二量,2022 範疇二量,2023 範疇二量（公噸二氧化碳當量）,2024 範疇二量（公噸二氧化碳當量）,減量預期,總碳排放量_2022,總碳排放量_2023,總碳排放量_2024,營收_2022,營收_2023,營收_2024,碳強度_2024,碳強度_2023,碳強度_2022,總用電量_2022,總用電量_2023,總用電量_2024,再生能源裝置量_2022,再生能源裝置量_2023,再生能源裝置量_2024,燃煤使用量_2022,燃煤使用量_2023,燃煤使用量_2024,能效進步率_2022_2024,關鍵減量策略,碳費佔淨利_%
34263157,非上市櫃,三洋窯業股份有限公司,三洋磁磚,非金屬製品加工業,新北市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,151","36,225","35,388",,,,"27,539","26,899","26,630",,,,"9,613","9,325","8,757",資料不足，無法計算,"37,151","36,225","35,388",,,,,,,,,,,,,,,,,,無法計算
58176511,9939,宏全國際股份有限公司,宏全,鋼鐵業,台中市,,2050 淨零碳排,2050,FALSE,NA,NA,2022,NA,無,"843,249,000","820,033,000","788,132,000",,"159,381,944",FALSE,NA,NA,2%,NA,0,TRUE,2030,10%,FALSE,TRUE,TRUE,"15,880","81,890","3,567","214,948",NA,NA,"218,515",TRUE,推動In-House駐廠連線吹瓶減少運輸碳排放、採購再生原料(rPET),TRUE,電力: 573775 GJ; 天然氣: 265879 GJ; 柴油: 1864 GJ; 汽油: 1731 GJ;,0,無,TRUE,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"33,658","35,958","32,007",,,,727,712,631,,,,"32,931","35,246","31,376",,"33,658","35,958","32,007","24,696,308,000","26,409,207,000","28,408,164,000",1.13,1.36,1.36,"145,028,056","150,886,111","159,381,944",,,0,,,,-7.0%,"2024年：以製程優化與高耗能設備汰換提升能源效率，包材事業體較2022年基準年減碳1%。2025年：1,600 kWp太陽能發電系統完工併網，年發電182萬度、減少899噸溫室氣體排放。2050年：達成淨零目標（2022年宣示；2030年再生能源達10%為中繼措施）。",0.1%
96922622,4746,台耀化學股份有限公司,台耀,石化業,桃園市,,2050年達到淨零排放,2050,FALSE,NA,NA,2022,"33,532",無,"359,727,752","324,316,215","303,554,265",,"58,094,400",FALSE,NA,NA,1%,TRUE,815,FALSE,NA,NA,FALSE,TRUE,TRUE,"9,593","27,537","1,541","20,281",NA,NA,"58,952",FALSE,供應鏈管理、在地採購、綠色採購,TRUE,外購電力: 209139840 MJ; 天然氣: 135010184 MJ; 重油: 11304900 MJ; 太陽光電: 2634372 MJ; 柴油: 1638456 MJ;,0,自發自用、再生能源憑證,TRUE,NA,"12,086",NA,"7,865",NA,330,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"33,474","35,349","35,742",,,,"7,687","8,307","9,484",,,,"25,787","27,042","26,258",,"33,474","35,349","35,742","3,765,504,000","4,360,448,000","4,731,046,000",7.55,8.11,8.89,"52,095,200","55,127,582","58,094,400",,,815,,,,-5.7%,2050年：透過企業採購綠電、再生能源建置、更換節能設備、創新優化製程與購買碳權，達到淨零排放。,淨利為負值
90505585,非上市櫃,鴻揚半導體股份有限公司,鴻揚半導體,半導體業,新竹市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,299","35,032","40,134",,,,"11,492","8,320","14,213",,,,"28,806","26,712","25,921",資料不足，無法計算,"40,299","35,032","40,134",,,,,,,,,,,,,,,,,,無法計算
07568009,1104,環球水泥股份有限公司,環泥,水泥業,桃園市,,溫室氣體減量目標為139年(2050年)較基準年減量100%,2050,TRUE,2030,5%,2024,"61,319",無,"671,659,000","605,294,000","545,167,000",,"42,700,000",FALSE,NA,NA,1%,NA,NA,FALSE,2050,100%,FALSE,TRUE,FALSE,"40,126","21,193",NA,"13,078",NA,NA,"13,078",FALSE,廢棄物轉為資源、綠色建材、石膏板回收,TRUE,燃料油: 203902 GJ; 煤炭: 163097 GJ; 外購電力: 153676 GJ; 柴油: 96309 GJ; 天然氣: 48044 GJ; 汽油: 4463 GJ; 綠能電力: 2020 GJ; 液化石油氣: 148 GJ;,0,自發自用,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"32,585","34,845","34,351",,,,"27,170","29,385","29,395",,,,"5,415","5,460","4,957","4,108,720 公噸 CO2e","32,585","34,845","34,351","7,055,789,000","7,802,362,000","7,953,734,000",4.32,4.47,4.62,"39,766,159","39,745,047","42,700,000",,,NA,"2,437","5,326","6,414",9.3%,2030年：透過改善製程、綠電取代傳統能源、綠色運輸及汰換高耗電設備，較基準年2024年減量5%。2040年：減量60%。2050年：減量100%，並達成100%使用綠電、100%替代燃料取代燃煤。,0.1%
04695235,2208,台灣國際造船股份有限公司,台船,造船業,高雄市,,NA,NA,TRUE,2025、2040、2050,10%,2011,NA,無,"174,026,000","215,572,000","205,768,000",,"46,841,978",FALSE,NA,NA,NA,TRUE,"1,140",FALSE,NA,NA,FALSE,TRUE,TRUE,"6,466","21,688",NA,NA,NA,NA,NA,FALSE,NA,TRUE,用電: 46841978 kWh; 船用燃油: 1491 公秉; 超級柴油: 208 公秉; 無鉛汽油: 32 公秉;,0,自發自用,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,0,"34,260","21,681",,,,0,"12,144","5,265",,,,0,"22,116","16,416",,0,"34,260","21,681","21,994,050,000","21,476,365,000","14,494,347,000",1.50,1.60,0.00,"54,354,736","56,901,426","46,841,978","1,140","1,140","1,140",,,,28.3%,"2025年：廠區製程及設備改善（LED照明、空壓機效能提升、太陽光電累積1,140kW與儲能、公務機車電動化），較基準年2011年減排10%。2040年：逐步汰換老舊高耗能設備、建置屋頂型太陽光電自產自用，並以氫能及前瞻能源（甲醇、綠氨）替代化石燃料，較基準年2011年減排20%。2050年：導入負碳技術或碳捕捉技術、購買碳權，較基準年2011年減排30%。",淨利為負值
07014916,非上市櫃,大同染整股份有限公司,大同染整,紡織業,桃園市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,076","34,252","21,085",,,,"33,101","27,561","17,075",,,,"7,975","6,691","4,009",資料不足，無法計算,"41,076","34,252","21,085",,,,,,,,,,,,,,,,,,無法計算
22663158,非上市櫃,科德寶遠東股份有限公司,科德寶,紡織業,桃園市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,116","34,067","34,681",,,,"3,693","3,474","3,774",,,,"34,423","30,593","30,907",資料不足，無法計算,"38,116","34,067","34,681",,,,,,,,,,,,,,,,,,無法計算
34175598,非上市櫃,錦美紙業股份有限公司,錦美紙業,造紙業,桃園市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,160","33,756","18,250",,,,"25,200","22,675","12,605",,,,"15,960","11,081","5,645",資料不足，無法計算,"41,160","33,756","18,250",,,,,,,,,,,,,"9,698","9,126","5,362",,,無法計算
33144175,1456,怡華實業股份有限公司,怡華,紡織業,台南市,,政府已經立法通過 2050 年淨零目標， 為此怡華實業將依據國家目標設階 段性減碳目標,NA,TRUE,2030,5%,2022,"52,738",無,"130,026,587",NA,NA,,"36,077,584",FALSE,NA,NA,2%,NA,0,FALSE,NA,NA,FALSE,TRUE,FALSE,"8,286","17,101",NA,NA,NA,NA,NA,FALSE,NA,TRUE,外購非再生: 129879.3024 GJ; 天然氣: 147.5177 GJ; 汽油: 0.0077 GJ;,0,無,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"52,738","33,730","25,387",,,,"13,260","7,880","8,286",,,,"39,478","25,850","17,101","4,104,660 公噸 CO2e","52,738","33,730","25,387","617,250,000","1,684,895,000","1,042,275,000",24.36,20.02,85.44,,,"36,077,584",,,0,,,,,2025年：推進製程及設備節能專案、提升能源效率，溫室氣體排放量較2022年基準年減少3%。2030年：延續能源效率提升途徑，溫室氣體排放量較2022年基準年減少5%。,51.6%
22956507,非上市櫃,遠東氣體工業股份有限公司,遠東氣體,石化業,高雄市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,738","33,414","34,392",,,,17,18,15,,,,"37,721","33,396","34,377",資料不足，無法計算,"37,738","33,414","34,392",,,,,,,,,,,,,,,,,,無法計算
25131486,非上市櫃,紡安股份有限公司,紡安,紡織業,苗栗縣,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,051","33,381","15,399",,,,"13,562","8,650","2,145",,,,"35,489","24,732","13,254",資料不足，無法計算,"49,051","33,381","15,399",,,,,,,,,,,,,,,,,,無法計算
12529007,4207,環泰企業股份有限公司,環泰,食品業,桃園市,,訂定 2050 年淨零碳排的宏大目標,2050,TRUE,2037,20%,2027,NA,無,"464,939,120","489,534,940",NA,,"10,816,853",FALSE,NA,NA,NA,NA,0,FALSE,NA,NA,FALSE,TRUE,TRUE,"27,592","4,202",NA,NA,NA,NA,NA,FALSE,NA,TRUE,用電: 10816853 kWh; 煤炭: 16072750 KG; 柴油: 251796.06 L; 特級燃料油/重油: 196313 L; 汽油: 12059.04 L;,0,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"30,352","32,770","31,800",,,,"25,843","28,149","27,599",,,,"4,509","4,621","4,202","4,128,999 公噸 CO2e","30,352","32,770","31,800","5,044,450,000","5,339,217,000","5,634,860,000",5.64,6.14,6.02,,"11,388,978","10,816,853",,,0,"5,018","16,799","16,073",,2037年：以設備及製程改善為優先，陸續汰換及更新設備（含南崁廠規劃以天然氣替代燃煤鍋爐），溫室氣體排放量（範疇一及範疇二）較2027年基準年減少20%。,0.8%
70776899,3645,達邁科技股份有限公司,達邁,電子業,苗栗縣,,呼應「臺灣 2050 淨零排放路徑及策略總說明」... 協助台灣共同邁向未來的淨零社會。,2050,TRUE,2030,35%,2023,"41,841",無,"512,259,190","429,876,510","471,300,240",,"63,937,327",TRUE,2025,5%,1%,NA,650,TRUE,2030,2%,FALSE,TRUE,TRUE,"16,252","30,311",NA,NA,NA,NA,NA,TRUE,建立供應鏈碳管理機制、達成供應鏈碳中和、推動在地採購,TRUE,電力: 63937327 度; 天然氣: 7400001 立方公尺; 柴油: 7405.163 公升;,0,建置自發自用太陽能發電系統，並取得再生能源憑證,TRUE,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"35,700","32,467","36,147",,,,"14,317","12,538","14,704",,,,"21,382","19,928","21,443","4,106,690 公噸 CO2e","35,700","32,467","36,147","1,889,360,000","1,593,021,000","2,246,579,000",16.09,20.38,18.90,,,"63,937,327",,,650,,,,-8.6%,2025年：導入製程節能技術、設備效率優化並改善鍋爐與空調系統降低天然氣使用，範疇一與二碳排放較2023年基準年合計減少10%。2026至2029年：擴大再生能源採購（含T-REC）並執行碳中和計畫，範疇一、二減排20%。2030年：逐步全面電力綠電化並建立供應鏈碳管理機制，範疇一與二碳排放減少35%。2050年：全面採用綠電、以自然碳匯等抵換排放源，達成範疇一至二淨零碳排。,淨利為負值
36550632,非上市櫃,國聯矽業化學股份有限公司,國聯矽業,石化業,桃園市,,We aspire to be climate-neutral by 2050.,2050,TRUE,2030,25%,2021,"6,300,000",無,"70,549,200,000",NA,NA,,"3,266,000,000",FALSE,2030,NA,NA,NA,NA,TRUE,2030,100%,FALSE,TRUE,TRUE,"3,390,000","1,670,000",NA,NA,NA,NA,"21,600,000",TRUE,減少採購原物料排放、使用替代原料來源、減少物流與包裝排放,TRUE,天然氣: 9901 GWh; 蒸氣: 3929 GWh; 外購電力: 3266 GWh; 其他化石來源: 1424 GWh; 煤炭: 931 GWh;,0,購電協議、綠色電力憑證,TRUE,45%,"118,000,000","300,000","1,700,000","900,000","300,000","20,000","50,000",0,"40,000",NA,3700000,2900000,NA,NA,NA,,,,,,,,"40,024","32,133","35,908",,,,"23,886","19,151","21,855",,,,"16,138","12,983","14,053","4,102,630 公噸 CO2e","40,024","32,133","35,908",,,,,,,,,"3,266,000,000",,,NA,,,,,2030年：退出燃煤發電（德國Marl廠已於2024年3月底完成）、導入新世代技術（Next Generation Technologies）並逐步轉用再生能源，範疇一與二絕對排放較2021年基準年減少25%（SBTi驗證），範疇三減少11%。2050年：達成氣候中和。,無法計算
12691423,非上市櫃,台合科技股份有限公司,台合,石化業,高雄市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,596","32,001","66,063",,,,"25,175","28,381","61,774",,,,"4,421","3,620","4,289",資料不足，無法計算,"29,596","32,001","66,063",,,,,,,,,,,,,"11,807","13,594","30,766",,,無法計算
70552666,3265,台星科股份有限公司,台星科,電子業,新竹縣,,無承諾,NA,TRUE,2029,9%,2024,"44,862",無,"216,370,760","209,770,910","216,933,000",,"58,281,600",FALSE,NA,NA,1%,NA,0,TRUE,2028,15%,FALSE,TRUE,TRUE,"4,151","27,625",NA,NA,NA,NA,"13,085",FALSE,NA,TRUE,外購電力: 209813.76 GJ; 汽油: 213.18 GJ; 柴油: 195.40 GJ;,0,購買綠電憑證,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"32,910","31,961","22,594",,,,"3,147","3,275","3,717",,,,"29,764","28,686","18,877","4,106,696 公噸 CO2e","32,910","31,961","22,594","3,947,152,000","3,667,818,000","4,166,570,000",5.42,8.71,8.34,"60,128,600","58,068,800","58,281,600",,,0,,,,-5.5%,2025年：購買綠電（占比6%）並建置257kW自發自用太陽能發電設施，溫室氣體排放（範疇一及二）較基準年2024年減量1%。2028年：綠電購買占比提升至15%。2029年以後：較基準年2024年減量9%。,0.2%
05007903,非上市櫃,金車股份有限公司,金車,食品業,桃園市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,148","31,717","31,505",,,,"15,562","16,177","16,809",,,,"15,586","15,540","14,696",資料不足，無法計算,"31,148","31,717","31,505",,,,,,,,,,,,,,,,,,無法計算
80445899,非上市櫃,連大興有限公司,連大興,紡織業,桃園市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,933","31,443","31,247",,,,"25,346","18,380","17,170",,,,"15,587","13,063","14,077",資料不足，無法計算,"40,933","31,443","31,247",,,,,,,,,,,,,"6,548","9,638","9,786",,,無法計算
75339004,1717,長興材料工業股份有限公司,長興,石化業,高雄市,,2050年臺灣廠區達碳中和,2050,TRUE,2030,30%,2020,,無,"634,856,235","547,514,666","584,070,194",,"188,729,004",TRUE,2030,15%,NA,NA,NA,TRUE,2030,10%,FALSE,TRUE,TRUE,"29,794","33,340",NA,NA,NA,NA,"499,914",TRUE,建立綠色採購及與客戶合作開發低碳產品,TRUE,"天然氣: 382,674.576 GJ; 外購電力: 242,822.446 GJ; 外購蒸汽: 3,364.365 GJ; 再生能源: 5,994.848 GJ;",0,「自主再生能源」及「外購綠電」,TRUE,NA,"1,658,684",NA,"68,041","27,819","6,910","3,721","6,733",NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"33,524","31,335","34,902",,,,"15,109","13,975","17,458",,,,"18,416","17,360","17,444","4,100,600 公噸 CO2e","33,524","31,335","34,902","49,014,100,000","42,451,576,000","44,191,125,000",0.79,0.74,0.68,"173,985,853","183,087,691","188,729,004",,,NA,,,,20.6%,2030年：推動燃料重油改用天然氣、更換變頻式馬達與高效節能設備、提升鍋爐燃燒效率、優化製程工藝並提高再生能源佔比，總減碳排放量達2020年基準年排放量30%，範疇三較2021年基準年減少20%。2050年：臺灣廠區達碳中和、全球碳物理強度減少50%，總減碳排放量達基準年排放量100%。,0.1%
54796568,非上市櫃,東齊染整股份有限公司,東齊染整,紡織業,桃園市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,477","30,654","33,104",,,,"23,551","25,004","27,330",,,,"5,927","5,650","5,774",資料不足，無法計算,"29,477","30,654","33,104",,,,,,,,,,,,,"6,954","11,141","12,440",,,無法計算
16638110,非上市櫃,旭德科技股份有限公司,旭德,電子業,新竹縣,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,092","30,641","28,326",,,,"2,670","2,666","1,572",,,,"28,423","27,975","26,754",資料不足，無法計算,"31,092","30,641","28,326",,,,,,,,,,,,,,,,,,無法計算
11833698,非上市櫃,台豐印刷電路工業股份有限公司,台豐印刷,電子業,新竹縣,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,170","30,601","29,418",,,,"1,193",752,867,,,,"35,977","29,849","28,550",資料不足，無法計算,"37,170","30,601","29,418",,,,,,,,,,,,,,,,,,無法計算
12617727,非上市櫃,曜智實業股份有限公司,曜智,紡織業,嘉義縣,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,007","30,521","35,617",,,,"25,163","25,144","29,471",,,,"5,845","5,377","6,146",資料不足，無法計算,"31,007","30,521","35,617",,,,,,,,,,,,,"6,493","12,020","13,315",,,無法計算
76026851,2316,楠梓電子股份有限公司,楠梓電,電子業,高雄市,,響應國家 2050 淨零排碳政策,NA,TRUE,2030,NA,2022,"50,363",無,"317,785,700","296,640,330","361,293,390",,"84,571,642",FALSE,NA,NA,2%,NA,0,FALSE,NA,NA,FALSE,FALSE,TRUE,"2,198","40,087",NA,NA,NA,NA,NA,FALSE,NA,TRUE,電力: 84571642 度; 天然氣: 382810.00 立方公尺; 柴油: 9711.2 公升; 汽油: 5195.3 公升; 液化石油氣: 0 KG;,0,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"39,542","30,188","42,285",,,,"3,214",738,"2,198",,,,"36,328","29,450","40,087","4,104,660 公噸 CO2e","39,542","30,188","42,285","5,132,715,000","3,515,939,000","3,332,053,000",12.69,8.59,7.70,"93,093,577","77,717,455","84,571,642",,,0,,,,35.5%,"2025年：執行節能減碳專案（汰換老舊設備、採購節能設備）並採購再生能源40萬度電，較基準年2022年溫室氣體排放減量≧1,000噸CO2e。2030年：持續節能減碳專案、再生能源採購提升至46萬度電以上，合計減量≧3,000噸CO2e。",0.2%
34258318,非上市櫃,白馬窯業股份有限公司,白馬磁磚,非金屬製品加工業,桃園市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,364","29,800","38,317",,,,"23,376","20,788","28,131",,,,"9,988","9,012","10,186",資料不足，無法計算,"33,364","29,800","38,317",,,,,,,,,,,,,,,,,,無法計算
47255947,2340,台亞半導體股份有限公司,台亞,半導體業,新竹市,,無承諾,,FALSE,,,,,無,"333,761,510","261,672,000","249,024,000",,"73,153,600,000",FALSE,NA,NA,1%,TRUE,464,FALSE,2025,NA,FALSE,TRUE,TRUE,"4,719","36,426",NA,NA,NA,NA,"8,064",TRUE,深化供應商減碳合作、在地採購降低運輸風險,TRUE,電力: 307509 GJ; 天然氣: 23360 GJ; 汽油: 168 GJ; 柴油: 39 GJ;,0,自發自用,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"27,587","29,471","35,073",,,,"1,343","2,124","3,330",,,,"26,245","27,347","31,743",資料不足，無法計算,"27,587","29,471","35,073","4,529,777,000","3,972,279,000","4,299,897,000",8.16,7.42,6.09,"64,418,800","67,193,443","73,153,600,000",,,464,,,,41.2%,無說明關鍵減量策略,0.4%
70751779,3264,欣銓科技股份有限公司,欣銓,半導體業,新竹縣,,欣銓承諾全球所有據點於 2050 年 100% 使用再生電力，落實氣候行動的決心。2024 年更簽署 SBTi 承諾，全方位地與國際倡議目標接軌。,2050,TRUE,2030,20%,2020,NA,X,"785,715,000","835,529,000","808,308,000",,"217,560,000",FALSE,NA,NA,1%,TRUE,"1,535",TRUE,2030,20%,TRUE,TRUE,TRUE,"3,791","92,446","108,994","34,673",NA,NA,"143,767",FALSE,與客戶溝通減少包材、運輸設備電氣化、提升原物料在地採購占比,TRUE,非再生電力: 702070 GJ; 再生電力: 81148 GJ; 汽油: 1364 GJ; 液化天然氣: 989 GJ; 柴油: 108 GJ; 天然氣: 36 GJ;,0,自建再生能源發電廠及採購碳權、購買再生能源(PPA)或憑證(REC),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,0,"29,210","24,154",,,,0,550,609,,,,0,"28,660","23,545","4,100,600 公噸 CO2e",0,"29,210","24,154","14,499,155,000","14,052,235,000","13,100,592,000",1.84,2.08,0.00,"223,759,000","231,156,000","217,560,000",499,980,"1,535",,,,7.6%,2025年：以使用再生能源電力為主要減量途徑（不足時購買再生能源憑證），類別1與類別2排放較基準年減量10%，再生能源占比達10%。2030年：減量20%，再生能源占比30%。2040年：減量60%，再生能源占比60%。2050年：100%使用再生能源（RE100）並達成碳中和。,0.0%
11820053,非上市櫃,台灣史谷脫紙業股份有限公司,史谷脫,造紙業,台南市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,435","29,187","27,595",,,,"12,614","11,635","11,236",,,,"18,821","17,553","16,359",資料不足，無法計算,"31,435","29,187","27,595",,,,,,,,,,,,,,,,,,無法計算
84149456,非上市櫃,矽格聯測股份有限公司,矽格聯測,半導體業,新竹市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,259","28,846","27,205",,,,375,377,352,,,,"35,883","28,469","26,853",資料不足，無法計算,"36,259","28,846","27,205",,,,,,,,,,,,,,,,,,無法計算
16635562,非上市櫃,豐年豐和企業股份有限公司,豐年豐和,食品業,台南市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,744","28,842","24,306",,,,"27,820","22,097","18,930",,,,"8,924","6,745","5,376",資料不足，無法計算,"36,744","28,842","24,306",,,,,,,,,,,,,,,,,,無法計算
28042430,非上市櫃,欣建工業股份有限公司,欣建,鋼鐵業,高雄市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,199","28,783","25,103",,,,"15,904","16,979","14,500",,,,"14,296","11,804","10,603",資料不足，無法計算,"30,199","28,783","25,103",,,,,,,,,,,,,,,,,,無法計算
16441469,非上市櫃,能元科技股份有限公司,能元科技,電池製造業,台南市,,無承諾,NA,FALSE,NA,NA,NA,NA,無,NA,NA,NA,,NA,TRUE,2025,8%,NA,NA,497,TRUE,2025,9%,FALSE,FALSE,FALSE,"7,818","52,802",NA,NA,NA,NA,"33,775",FALSE,推動供應商減碳、低碳原物料採購、閉環回收體系,FALSE,NA,0,自發自用,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"34,934","28,686","26,906",,,,"5,865","4,855","4,680",,,,"29,070","23,830","22,226",,"34,934","28,686","26,906",,,,,,,,,NA,,,497,,,,,無說明關鍵減量策略,無法計算
54393468,非上市櫃,美商蘋果電子股份有限公司,蘋果電子,光電業,桃園市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,748","28,280","25,213",,,,"3,180","3,017","1,263",,,,"25,568","25,262","23,950",資料不足，無法計算,"28,748","28,280","25,213",,,,,,,,,,,,,,,,,,無法計算
75992214,2007,燁興企業股份有限公司,燁興,鋼鐵業,高雄市,,於 2050 年達到淨零排放,2050,TRUE,2035,20%,2014,NA,無,"766,772,000","457,442,000","686,035,000",,"65,417,500",FALSE,NA,NA,1%,NA,"1,600",FALSE,NA,NA,FALSE,TRUE,TRUE,"26,973","31,007",NA,NA,NA,NA,NA,FALSE,NA,TRUE,電力: 235503 GJ; 天然氣: 531269 GJ;,0,自發自用,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"30,162","28,089","26,155",,,,"12,796","11,895","11,215",,,,"17,365","16,193","14,940","4,098,490 公噸 CO2e","30,162","28,089","26,155","6,828,696,000","5,015,149,000","6,899,957,000",3.79,5.60,4.42,"64,557,500","40,701,667","65,417,500",,,"1,600",,,,10.6%,"2025年：執行ISO 50001、優化製程能力，較基準年2014年減碳15%。2035年：提高再生能源使用率、再生能源發電量再建置2,000KWP，預計減碳20%。2050年：朝向低碳能源轉型並導入CCUS技術，達到淨零排放。",淨利為負值
